"NUTS_ID","area_m2","area_km2"
"MK007",2373631910.48159,2373.63191048159
"MK008",1774476751.67309,1774.47675167309
"MT001",194855116.897261,194.855116897261
"MT002",80681408.3193196,80.6814083193196
"NL111",841972831.095871,841.972831095871
"NL112",191208052.238265,191.208052238265
"NL113",1368207919.43787,1368.20791943787
"FI1C1",10802274165.5904,10802.2741655904
"FI1C2",5647625239.94935,5647.62523994935
"FI1C3",6149272568.97451,6149.27256897451
"FI1C4",5705639673.72311,5705.63967372311
"FI1C5",6892491181.9228,6892.4911819228
"FI1D1",18979453378.3494,18979.4533783494
"FI1D2",20285889661.0115,20285.8896610115
"FI1D3",21500603028.9975,21500.6030289975
"FI1D5",5264060527.93016,5264.06052793016
"NO0A3",17255782765.2749,17255.7827652749
"NO060",43219877650.4446,43219.8776504446
"NL124",1505520960.66471,1505.52096066471
"NL125",1421459587.82698,1421.45958782698
"NL126",971298535.053851,971.298535053852
"NL131",995158809.827592,995.158809827592
"NL132",959560385.264123,959.560385264123
"NL133",712190837.995968,712.190837995968
"NL211",1604576295.83408,1604.57629583408
"NL212",380715925.026933,380.715925026933
"NL213",1419388956.13617,1419.38895613617
"NL221",1913739766.33723,1913.73976633723
"NL224",738474936.242468,738.474936242468
"NL225",1628711299.09807,1628.71129909807
"NL226",854194463.371758,854.194463371758
"NL230",2293288454.00391,2293.28845400391
"NL310",1530849817.16524,1530.84981716524
"NL321",1583425173.776,1583.425173776
"NL323",160166334.752394,160.166334752394
"ITC4C",1604091948.668,1604.091948668
"ITC4D",399286395.9048,399.2863959048
"ITF11",5101916647.2651,5101.9166472651
"ITF12",2085459107.55397,2085.45910755397
"ITF13",1188720866.68266,1188.72086668266
"ITF14",2584473302.58483,2584.47330258483
"ITF21",1535472404.13577,1535.47240413577
"ITF22",2975448372.15178,2975.44837215178
"ITF31",2712892963.62246,2712.89296362246
"ITF32",2044803869.06069,2044.80386906069
"ITF33",1169087281.59598,1169.08728159598
"ITF34",2819883477.04286,2819.88347704286
"SI042",2155773778.08693,2155.77377808693
"SI043",2391727824.70141,2391.72782470141
"SI044",995891749.329302,995.891749329302
"SK010",2002519241.95962,2002.51924195962
"SK021",4117720164.19685,4117.72016419685
"SK022",4452147486.43534,4452.14748643534
"SK023",6351124000.18672,6351.12400018672
"SK031",6822553152.94966,6822.55315294966
"ITF62",1763811492.95914,1763.81149295914
"ITF63",2468331614.1297,2468.3316141297
"ITF64",1093016447.46889,1093.01644746889
"ITF65",3088262042.35973,3088.26204235973
"ITG11",2477066877.31234,2477.06687731234
"ITG12",5050976238.55864,5050.97623855864
"ITG13",3253136076.39541,3253.13607639541
"ITG14",3041812934.85852,3041.81293485852
"ITG15",2155408225.41093,2155.40822541093
"ITG16",2533176233.30783,2533.17623330782
"ITG17",3635447325.61113,3635.44732561113
"ITG18",1436911992.49403,1436.91199249403
"ITG19",2157408282.97325,2157.40828297325
"ITG2D",7636847110.4162,7636.8471104162
"ITG2E",5700683704.63932,5700.68370463932
"ITG2H",6540670308.27473,6540.67030827473
"ITG2G",3087881379.58254,3087.88137958254
"ITH10",7440427012.10836,7440.42701210836
"ITH20",6271767196.34041,6271.76719634041
"ITH31",3209506612.08433,3209.50661208433
"ITH32",2655216891.95169,2655.21689195169
"ITH33",3800925643.32185,3800.92564332185
"ITH34",2508354889.92361,2508.35488992361
"ITH35",2126689114.81333,2126.68911481333
"ITH36",2086024744.59821,2086.02474459821
"ITH37",1824582215.40231,1824.58221540231
"ITH41",2277826859.88276,2277.82685988276
"ITH42",4870848966.90551,4870.84896690551
"ITH43",385256591.894469,385.256591894469
"ITH44",231401788.382323,231.401788382323
"ITH51",2570711126.12976,2570.71112612976
"ITH52",3473429073.4491,3473.4290734491
"ITH53",2339809897.64887,2339.80989764887
"ITH54",2754650523.5168,2754.6505235168
"ITH55",3623020853.81621,3623.02085381621
"ITH56",2710310862.25744,2710.31086225744
"ITH57",1838108789.54267,1838.10878954266
"ITH58",2316222273.19245,2316.22227319245
"ITH59",911986741.497991,911.986741497991
"ITI11",1150496974.45651,1150.49697445651
"ITI12",1766636049.12334,1766.63604912334
"ITI13",922146639.121849,922.146639121849
"ITI14",3507018977.07162,3507.01897707162
"ITI15",337579641.619016,337.579641619016
"ITI16",1262678256.43638,1262.67825643638
"ITI17",2510107655.60725,2510.10765560725
"ITI18",3247172848.57074,3247.17284857074
"ITI19",3882005197.37202,3882.00519737202
"ITI1A",4590666179.50868,4590.66617950868
"ITI21",6379214510.38188,6379.21451038188
"ITI22",1974313210.78742,1974.31321078742
"ITI31",2598361180.04189,2598.36118004189
"ITI32",1893000434.56414,1893.00043456414
"ITI33",2812800858.87237,2812.80085887237
"ITI34",1158951028.0088,1158.9510280088
"ITI35",859883135.515042,859.883135515042
"ITI41",3636058082.9528,3636.0580829528
"ITI42",2803911071.16667,2803.91107116667
"ITI43",5446633876.90788,5446.63387690788
"ITI44",2273724038.73213,2273.72403873213
"ITI45",3207395204.67781,3207.39520467781
"LI000",160106570.525093,160.106570525093
"LT011",9514540626.52655,9514.54062652655
"SE231",5724034925.2721,5724.0349252721
"SE232",29298576264.253,29298.576264253
"SE311",22013172680.8679,22013.1726808679
"SE312",30562118115.243,30562.118115243
"PT16D",1552789877.10476,1552.78987710476
"PT16E",4421590200.68058,4421.59020068058
"PT16F",2408028084.45596,2408.02808445596
"PT16G",3175893156.89772,3175.89315689772
"PT16H",4621124985.39819,4621.12498539819
"PT16I",3306847476.97498,3306.84747697498
"PT16J",6232036299.03595,6232.03629903595
"PT170",3132090543.82246,3132.09054382246
"PT181",5289676294.75651,5289.67629475651
"PT184",8586103736.18051,8586.10373618051
"PT185",4311470819.18471,4311.47081918471
"PT186",6065846217.37634,6065.84621737634
"PT187",7494207169.5335,7494.2071695335
"SI032",2194045247.96861,2194.04524796861
"SI033",991686918.078128,991.686918078128
"SI034",2363529358.40183,2363.52935840183
"SI035",480326634.116474,480.326634116474
"SI036",870056131.152893,870.056131152893
"SI037",2619219123.58438,2619.21912358438
"SI038",1417260718.3814,1417.26071838139
"SI041",2299192514.77975,2299.19251477975
"UKJ46",1019105232.89096,1019.10523289096
"UKK11",72961316.0288044,72.9613160288044
"NL422",688201975.128379,688.201975128379
"NL423",679219881.672794,679.219881672794
"NO081",465125966.290068,465.125966290068
"HR031",3745881324.01647,3745.88132401647
"HR032",5356443966.02909,5356.44396602909
"NO071",40788654188.7858,40788.6541887858
"NO074",76521555396.185,76521.555396185
"PL213",314089608.839869,314.089608839869
"PL214",4058853428.33051,4058.85342833051
"PL217",2700744956.14616,2700.74495614616
"PL218",3493867559.31029,3493.86755931029
"PL219",2655736263.17736,2655.73626317736
"PL21A",1970549714.53064,1970.54971453064
"RO122",5366753560.85208,5366.75356085208
"RO123",3690487768.87984,3690.48776887984
"RO124",6793633002.46716,6793.63300246716
"RO125",6633462524.17376,6633.46252417376
"RO126",5474879858.30205,5474.87985830205
"RO211",6703496663.52795,6703.49666352795
"RO212",5072711962.84256,5072.71196284256
"RO213",5396225293.64243,5396.22529364243
"RO214",5794027331.67989,5794.02733167989
"RO215",8531671456.28525,8531.67145628525
"RO216",5339420826.83768,5339.42082683768
"RO221",4774363736.97209,4774.36373697209
"RO222",5927693112.75745,5927.69311275745
"RO223",7213637760.60641,7213.63776060641
"RO224",4378582662.90437,4378.58266290437
"RO225",8290802847.4592,8290.8028474592
"RO226",4854166729.88837,4854.16672988837
"RO311",6828522067.25839,6828.52206725839
"RO312",4925555934.13508,4925.55593413508
"RO313",4004369284.85124,4004.36928485124
"RO314",3586285361.40562,3586.28536140562
"RO315",4675415157.3916,4675.4151573916
"RO316",4717409296.35627,4717.40929635627
"RO317",5756853047.66434,5756.85304766434
"RO321",232329195.584794,232.329195584794
"RO322",1471342367.11605,1471.34236711605
"RO411",7373320026.75971,7373.32002675971
"RO412",5771508067.73157,5771.50806773157
"RO413",4957288099.70915,4957.28809970915
"RO414",5578096485.43255,5578.09648543255
"RO415",5750320152.45035,5750.32015245035
"RO421",7675128975.91999,7675.12897591999
"RO422",8404903746.21196,8404.90374621196
"RO423",6943581713.26885,6943.58171326885
"RO424",8761396757.354,8761.396757354
"RS110",3248588085.49884,3248.58808549884
"RS121",2294739095.10131,2294.73909510131
"RS122",4101797400.11858,4101.79740011858
"RS123",3971016993.93092,3971.01699393092
"RS124",2371150584.62221,2371.15058462221
"RS125",1791963265.19401,1791.96326519401
"RS126",3340731135.2959,3340.7311352959
"RS127",3504934036.71027,3504.93403671027
"RS211",6104214896.02854,6104.21489602854
"HR033",3547496899.02962,3547.49689902962
"HR034",2939883425.56201,2939.88342556201
"HR035",4675827796.64249,4675.82779664249
"HR036",2802004458.53652,2802.00445853652
"HR037",1405369962.51046,1405.36996251046
"HR050",638016169.422972,638.016169422972
"HR065",3150363387.09304,3150.36338709304
"HR064",1265849336.6093,1265.8493366093
"HR062",1267584160.49769,1267.58416049769
"HR063",1795352579.63538,1795.35257963538
"HR061",719420232.795034,719.420232795034
"HR021",2582578498.97379,2582.57849897379
"HR022",1939378341.69348,1939.37834169348
"HR023",1863658108.84987,1863.65810884987
"HR024",2016726212.80158,2016.72621280158
"HR025",4247271090.53687,4247.27109053687
"HR026",2555985201.9643,2555.9852019643
"HR027",3705415136.9993,3705.4151369993
"HR028",4366201197.01736,4366.20119701736
"HU110",522913720.419641,522.913720419641
"HU120",6377807088.44615,6377.80708844615
"HU211",4406537517.00162,4406.53751700162
"HU212",2271079924.10046,2271.07992410046
"HU213",4496509093.72702,4496.50909372702
"HU221",4126653425.31688,4126.65342531688
"HU222",3447681333.47682,3447.68133347682
"HU223",3716208752.39445,3716.20875239445
"HU231",4419894403.04027,4419.89440304027
"HU232",6034012305.44928,6034.01230544928
"HU233",3593626593.78542,3593.62659378542
"HU311",7136550903.77902,7136.55090377902
"HU312",3663007981.04009,3663.00798104009
"HU313",2487803288.78825,2487.80328878825
"HU321",6281822927.65807,6281.82292765807
"HU322",5470644348.41429,5470.64434841429
"HU323",5961667249.67152,5961.66724967152
"HU331",8480736951.47613,8480.73695147613
"HU332",5690280287.68804,5690.28028768804
"HU333",4382528515.66954,4382.52851566954
"IE041",11413091229.2654,11413.0912292654
"IE042",14278510310.7856,14278.5103107856
"IE051",10351256256.0129,10351.2562560129
"IE052",7165071753.67884,7165.07175367884
"IE053",11986944809.9185,11986.9448099185
"IE061",821314332.377948,821.314332377948
"IE062",7010006220.48476,7010.00622048476
"IE063",6590774035.05501,6590.77403505501
"IS001",914642563.230475,914.642563230475
"IS002",101410322595.069,101410.322595069
"ITC11",7126796735.94022,7126.79673594022
"ITC12",2092795403.3364,2092.7954033364
"ITC13",841196793.151551,841.196793151551
"ITC14",2323558065.82984,2323.55806582984
"ITC15",1379037721.63615,1379.03772163615
"ITC16",6919795140.4942,6919.7951404942
"ITC17",1445352384.23492,1445.35238423492
"ITC18",3377139026.56201,3377.13902656201
"ITC20",3170590674.30649,3170.59067430649
"ITC31",1100093931.37803,1100.09393137803
"ITC32",1598182506.44685,1598.18250644685
"ITC33",1840974556.20045,1840.97455620045
"ITC34",882520765.089608,882.520765089608
"ITC41",1140631333.44611,1140.63133344611
"ITC42",1294242103.19114,1294.24210319114
"ITC43",779762820.405125,779.762820405125
"ITC44",3371810346.93289,3371.81034693289
"ITC46",2694035952.31133,2694.03595231133
"ITC47",4617162444.88419,4617.16244488419
"ITC48",3062723954.56447,3062.72395456447
"ITC49",708517607.743614,708.517607743614
"ITC4A",1889304758.73837,1889.30475873837
"ITC4B",2334942141.64959,2334.94214164959
"TR510",25512943422.3421,25512.9434223421
"TR521",40682256683.2471,40682.2566832471
"TR522",9044930080.46908,9044.93008046908
"TR611",20394927462.1087,20394.9274621087
"TR612",8867941901.06551,8867.9419010655
"TR613",7115042494.90071,7115.04249490071
"TR621",14097025327.2882,14097.0253272882
"TR622",15384332827.9367,15384.3328279367
"TR631",5775407700.2554,5775.4077002554
"TR632",14476861762.6409,14476.8617626409
"UKG31",220085912.810334,220.085912810334
"UKG32",197291514.396974,197.291514396974
"UKG33",65329629.3081556,65.3296293081556
"UKG36",102481605.495151,102.481605495151
"UKG37",52883231.3500451,52.8832313500451
"UKG38",97367902.8493036,97.3679028493036
"UKG39",48883766.6012714,48.8837666012714
"UKH11",292329401.851933,292.329401851933
"UKH12",3081832482.83996,3081.83248283996
"UKH14",3825822329.45529,3825.82232945529
"UKH15",846559455.410615,846.559455410615
"UKH16",2306156972.43481,2306.15697243481
"UKH17",2060191121.5172,2060.1911215172
"RS212",2429447210.0239,2429.4472100239
"RS213",3355167395.25102,3355.16739525102
"RS214",2979907816.28771,2979.90781628771
"RS215",2721908666.10116,2721.90866610116
"RS216",2621713988.26735,2621.71398826735
"RS217",3969049192.71683,3969.04919271683
"RS218",2347828643.22171,2347.82864322171
"RS221",3578715417.11477,3578.71541711477
"RS222",3766689035.66628,3766.68903566628
"RS223",3547525323.78543,3547.52532378543
"RS224",2826294629.81348,2826.29462981348
"RS225",2732829569.31007,2732.82956931007
"RS226",2825225620.90784,2825.22562090784
"RS227",1243530934.96948,1243.53093496948
"RS228",3381858115.45002,3381.85811545002
"RS229",2179019457.02357,2179.01945702357
"SE110",8172785424.50713,8172.78542450713
"SE121",8735460640.58159,8735.46064058159
"SE122",7178115301.65442,7178.11530165442
"SE123",12666897062.8458,12666.8970628458
"SE124",9557919457.05521,9557.91945705521
"SE125",5507601233.12286,5507.60123312286
"SE211",12003915556.9665,12003.9155569665
"SE212",9102342176.95874,9102.34217695874
"SE213",11977913932.3862,11977.9139323862
"SE214",3274543494.76456,3274.54349476456
"SE221",3101382953.59014,3101.38295359014
"SE224",11302574789.6931,11302.5747896931
"UKI43",50057994.2521916,50.0579942521916
"UKI44",48770511.4950134,48.7705114950134
"UKI45",26835281.6036987,26.8352816036987
"UKI51",105933411.785533,105.933411785533
"UKI52",152415555.700975,152.415555700975
"UKI53",92492139.4306721,92.4921394306721
"UKI54",72897279.9697497,72.8972799697497
"UKI61",133199880.749899,133.199880749899
"UKI62",74883739.9970233,74.8837399970233
"UKI63",112338504.000063,112.338504000063
"UKI71",80521704.4608575,80.5217044608574
"UKI72",37457748.1251216,37.4577481251216
"UKI73",44740603.8664308,44.7406038664308
"UKI74",172678840.670808,172.678840670808
"UKI75",122538968.947446,122.538968947446
"UKJ11",1326803287.18196,1326.80328718196
"UKJ12",300532500.651761,300.532500651761
"UKJ13",1548143326.93791,1548.14332693791
"UKJ14",2647783680.20906,2647.78368020906
"UKJ21",68258614.207853,68.258614207853
"UKJ22",1719642521.63843,1719.64252163843
"UKN0F",1047113544.15154,1047.11354415154
"UKN0G",2995456024.9204,2995.4560249204
"UKK41",40386738.163369,40.386738163369
"UKK42",68520823.7349675,68.5208237349675
"UKK43",6568452972.67482,6568.45297267482
"UKL11",663618558.352547,663.618558352547
"UKL12",2580578534.78323,2580.57853478323
"UKL13",1977595824.61769,1977.59582461769
"UKL14",5719870217.77406,5719.87021777406
"UKL15",511562330.511777,511.562330511777
"UKL16",449394613.936415,449.394613936415
"UKL17",684697868.306974,684.697868306974
"UKL18",355160081.659683,355.160081659683
"UKL21",1067187269.64132,1067.18726964132
"UKL22",437255731.624818,437.255731624818
"PL224",3062362833.66723,3062.36283366723
"PL225",2438757006.69564,2438.75700669564
"PL227",1355585802.15158,1355.58580215158
"PL228",1606160139.11585,1606.16013911585
"PL229",850264313.060803,850.264313060803
"PL22A",397397846.196344,397.397846196344
"PL22B",1718597527.78429,1718.59752778429
"PL22C",954860556.120746,954.860556120746
"PL411",6415767206.65548,6415.76720665548
"PL414",6411982819.49228,6411.98281949228
"PL415",245877883.405432,245.877883405432
"PL416",5843683963.39657,5843.68396339657
"PL417",5928973818.19552,5928.97381819552
"PL418",4947078383.10186,4947.07838310186
"PL424",208682966.632419,208.682966632419
"PL426",4369203013.51359,4369.20301351359
"PL427",10366533938.8381,10366.5339388381
"PL428",7574734342.05114,7574.73434205114
"PL431",6163627548.39499,6163.62754839499
"PL432",7856775036.64143,7856.77503664143
"PL514",289006846.170705,289.006846170705
"PL515",5556574467.3406,5556.5744673406
"PL516",3486049901.56254,3486.04990156254
"PL517",4250126042.38693,4250.12604238693
"PL518",6449463949.65846,6449.46394965846
"PL523",4034958788.88619,4034.95878888619
"PL524",5364007546.44347,5364.00754644347
"PL613",2851815699.04402,2851.81569904402
"PL616",4095915311.55856,4095.91531155856
"PL617",4033405479.14554,4033.40547914554
"PL618",3333366943.10049,3333.36694310049
"PL619",3748195040.53163,3748.19504053163
"PL621",7406693967.12902,7406.69396712902
"PL622",10375260502.2692,10375.2605022692
"PL623",6328254119.92694,6328.25411992694
"PL633",468796074.252273,468.796074252273
"PL634",4209887417.15927,4209.88741715927
"PL636",5373372847.37245,5373.37284737244
"PL637",4079903800.30424,4079.90380030424
"PL638",4087055017.98906,4087.05501798906
"PL711",301282130.078722,301.282130078723
"PL712",2098656421.82034,2098.65642182034
"PL713",5951346851.29409,5951.34685129409
"PL714",5733118239.06032,5733.11823906032
"PL715",4099818349.12706,4099.81834912706
"PL721",4981080361.16713,4981.08036116713
"PL722",6819110031.81156,6819.11003181156
"PL811",6045506309.7596,6045.5063097596
"PL812",9296903863.441,9296.903863441
"PL814",4225546982.43221,4225.54698243221
"PL815",5515721529.22404,5515.72152922404
"PL821",5535573559.63505,5535.57355963505
"PL822",4444625238.57587,4444.62523857587
"PL823",3548337065.82044,3548.33706582044
"PL824",4407190517.26691,4407.19051726691
"PL841",5097778746.93587,5097.77874693587
"PL842",8919816363.90196,8919.81636390196
"PL843",6323095086.49808,6323.09508649808
"PL911",466784300.843174,466.784300843174
"PL912",3118512440.02746,3118.51244002746
"PL913",2435070181.74955,2435.07018174955
"PL921",5826916984.03434,5826.91698403434
"PL922",5300960975.84095,5300.96097584095
"PL923",3298658976.96278,3298.65897696278
"PL924",6482421850.81164,6482.42185081163
"PL925",5933157492.03082,5933.15749203082
"PL926",2545096752.86918,2545.09675286918
"PT111",2225210881.15891,2225.21088115891
"PT112",1218020064.65518,1218.02006465518
"PT119",1504063788.93789,1504.06378893789
"PT11A",2174749008.73272,2174.74900873272
"PT11B",2861884971.45756,2861.88497145756
"PT11C",1740533461.25808,1740.53346125808
"PT11D",4152974031.5182,4152.9740315182
"PT11E",5451317084.49361,5451.31708449361
"PT150",5047529930.61726,5047.52993061726
"PT16B",2285073497.85586,2285.07349785586
"UKC12",291053035.228818,291.053035228818
"UKC13",156880390.308701,156.880390308701
"UKC14",2261308737.0372,2261.3087370372
"UKC21",5038266498.36253,5038.26649836253
"UKC22",420647590.87272,420.64759087272
"UKC23",104231037.21159,104.23103721159
"UKD11",2054261549.10556,2054.26154910556
"UKD12",4793910300.99934,4793.91030099934
"UKD33",106992841.859727,106.992841859727
"UKD34",180155524.895535,180.155524895535
"UKD35",199154313.772435,199.154313772435
"UKD36",322376961.492867,322.376961492867
"UKD37",424806680.317292,424.806680317292
"UKD41",138488179.205873,138.488179205873
"UKJ25",1024531469.36543,1024.53146936543
"UKJ26",712711668.739036,712.711668739036
"UKJ27",1142353505.09493,1142.35350509493
"UKJ28",874501083.255429,874.501083255429
"UKJ31",26795675.1950223,26.7956751950223
"UKJ32",29711642.3513001,29.7116423513001
"UKJ34",339229675.001165,339.229675001165
"UKJ35",229463058.2209,229.4630582209
"UKJ36",2505632340.21609,2505.63234021609
"UKJ37",809610550.413803,809.610550413803
"UKJ41",190329136.784517,190.329136784517
"UKJ43",504646144.530653,504.646144530653
"UKJ44",1031985795.77759,1031.98579577759
"UKJ45",936296944.689624,936.296944689624
"UKL23",928158816.646204,928.158816646204
"UKL24",5415031591.42924,5415.03159142924
"UKK12",1216926697.81954,1216.92669781954
"UKK13",2571451386.92532,2571.45138692532
"UKK14",226713503.787356,226.713503787356
"UKK15",3281165104.34913,3281.16510434913
"UKK24",165986619.285743,165.986619285743
"UKK25",2604056056.61517,2604.05605661517
"UKK23",3528948119.39393,3528.94811939393
"UKK30",3576286967.21503,3576.28696721504
"UKM84",461368799.260571,461.368799260571
"UKM91",4647646676.28395,4647.64667628395
"UKM92",6368469825.82495,6368.46982582495
"UKM93",1777393372.06676,1777.39337206676
"UKM94",1138023412.13246,1138.02341213246
"UKM95",1728484701.09501,1728.48470109501
"UKN06",89085818.878352,89.085818878352
"UKN07",1357294388.91006,1357.29438891006
"UKN08",1628100569.17426,1628.10056917426
"UKN09",376096619.941197,376.096619941197
"UKN0A",1245437081.30797,1245.43708130797
"UKN0B",1979813695.34866,1979.81369534866
"UKN0C",2057088190.64938,2057.08819064938
"UKN0D",743289566.61055,743.28956661055
"UKN0E",521070597.694189,521.070597694189
"PT200",2364163750.36041,2364.16375036041
"PT300",903912580.449929,903.912580449929
"RO111",7592919445.25339,7592.91944525339
"RO112",5355712742.21658,5355.71274221658
"RO113",6802756419.8058,6802.7564198058
"RO114",6192451791.36912,6192.45179136912
"RO115",4501114944.17303,4501.11494417303
"RO116",3795373157.5036,3795.3731575036
"RO121",6132450480.81017,6132.45048081017
"TR222",9020885492.16593,9020.88549216593
"TR310",11458853938.0743,11458.8539380743
"TR321",7771409922.75294,7771.40992275294
"TR322",11724731015.5085,11724.7310155085
"TR323",12359237316.2444,12359.2373162444
"TR331",13564718667.1085,13564.7186671085
"TR332",14841343995.7528,14841.3439957528
"TR333",12183828700.3711,12183.8287003711
"TR334",5365081835.29529,5365.08183529529
"TR411",10841798785.114,10841.798785114
"TR412",13883720109.9856,13883.7201099856
"TR413",4357170798.72205,4357.17079872205
"TR421",3755774214.5688,3755.7742145688
"TR422",4803703358.95289,4803.70335895289
"TR423",2536258875.76386,2536.25887576386
"TR424",8518554007.42272,8518.55400742272
"TR425",677888342.548259,677.888342548259
"TRC31",8683717310.19381,8683.71731019381
"TRC32",4730105642.01284,4730.10564201284
"TRC33",6985387213.3427,6985.3872133427
"TRC34",5349701341.42122,5349.70134142122
"UKC11",275129745.445153,275.129745445153
"UKD42",23225842.9303558,23.2258429303558
"UKD44",905514870.546449,905.514870546449
"UKD45",933270459.481185,933.270459481185
"UKD46",524315424.249171,524.315424249171
"UKD47",581411028.031648,581.411028031648
"UKD61",143555471.287388,143.555471287388
"UKD62",1295377428.48388,1295.37742848388
"UKD63",881472545.763438,881.472545763438
"UKD71",346886237.401509,346.886237401509
"UKD72",81356434.6831388,81.3564346831388
"UKD73",117527410.52053,117.52741052053
"UKD74",130411848.992475,130.411848992475
"UKE11",73122715.9238217,73.1227159238217
"UKE12",2471848911.85897,2471.84891185897
"UKE13",1047943231.20704,1047.94323120704
"UKE21",222935202.639612,222.935202639612
"UKE22",8222686092.73919,8222.68609273919
"UKE31",1222103442.28891,1222.10344228891
"UKE32",352462320.402395,352.462320402396
"UKE41",379606853.070663,379.606853070663
"UKE42",513241560.077129,513.241560077129
"UKE44",768671825.492195,768.671825492195
"UKE45",310639062.305828,310.639062305828
"UKF11",75621831.9177605,75.6218319177605
"UKF12",491881169.624404,491.881169624404
"UKF13",2110697174.88591,2110.69717488591
"UKF14",45555878.9373837,45.5558789373837
"UKF15",1496632724.63406,1496.63272463406
"UKF16",578756608.137566,578.756608137566
"UKF21",70581063.9683384,70.5810639683384
"UKF22",2544855009.51118,2544.85500951118
"UKF24",1401738958.12013,1401.73895812013
"UKF25",997255320.847065,997.255320847065
"UKF30",5943810582.72017,5943.81058272017
"UKG11",2125840224.87917,2125.84022487917
"UKG12",1877707132.68032,1877.70713268032
"UKG13",2021928410.12191,2021.92841012191
"UKG21",265794271.842655,265.794271842655
"UKG22",3121854654.5834,3121.8546545834
"UKG23",93127776.9070314,93.1277769070314
"UKG24",2533186456.34712,2533.18645634712
"UKM50",6451266843.69223,6451.26684369223
"UKM61",13099356515.7459,13099.3565157459
"UKM62",8097467804.99884,8097.46780499884
"UKM63",14713890280.6369,14713.8902806369
"UKM64",3353816029.78644,3353.81602978644
"UKM65",1071370683.88611,1071.37068388611
"UKM66",1576376777.14276,1576.37677714276
"UKM71",2095203815.9786,2095.2038159786
"UKM72",1270063815.07939,1270.06381507939
"UKM73",1092044016.56717,1092.04401656717
"UKM75",212281548.272688,212.281548272688
"UKM76",354941360.403384,354.941360403384
"UKM77",7665098366.81522,7665.09836681522
"UKM78",492594013.684432,492.594013684432
"UKM81",752434163.38845,752.43416338845
"UKM82",153630220.931298,153.630220931298
"UKM83",558369557.159227,558.369557159227
"SK032",9525384982.06309,9525.38498206309
"SK041",8925305145.90767,8925.30514590767
"SK042",6722055081.97655,6722.05508197655
"TR100",5001630205.26239,5001.63020526239
"TR211",6290955076.22746,6290.95507622746
"TR212",5857639518.33241,5857.63951833241
"TR213",6644972273.44894,6644.97227344894
"TR221",14593652298.4697,14593.6522984697
"HR05",638016169.422972,638.016169422972
"HR06",8198854810.84179,8198.85481084179
"ITG2F",1253713044.91012,1253.71304491012
"BE329",226752522.783917,226.752522783917
"NO02",52066304185.378,52066.304185378
"NO06",43219877650.4446,43219.8776504446
"NO08",25048612393.5845,25048.6123935845
"NO09",34171778525.2179,34171.7785252179
"NO0A",63237241228.2117,63237.2412282117
"UKH21",16604986.11817,16.60498611817
"UKH23",1671932847.30946,1671.93284730946
"UKH24",429069638.697802,429.069638697802
"UKH25",713484479.638665,713.484479638665
"UKH31",35345593.9031322,35.3455939031322
"UKH32",130475898.305401,130.475898305401
"UKH34",1176702027.38003,1176.70202738003
"UKH35",982561611.574536,982.561611574536
"UKH36",851194836.782202,851.194836782202
"UKH37",238311023.2528,238.3110232528
"UKI31",27998819.3432622,27.9988193432622
"UKI32",17727951.1610175,17.7279511610175
"UKI33",21176320.9791837,21.1763209791837
"UKI34",40784180.653145,40.784180653145
"UKI41",51268395.4375296,51.2683954375296
"UKI42",11790302.6477214,11.7903026477214
"NO07",117310209584.971,117310.209584971
"TR633",3204415974.6078,3204.4159746078
"TR711",4738398253.53375,4738.39825353375
"TR712",7861951655.25455,7861.95165525455
"TR713",7362217178.58397,7362.21717858397
"TR714",5403616599.61232,5403.61659961232
"TR715",6343195688.69053,6343.19568869053
"TR721",17350902701.9784,17350.9027019784
"TR722",28668000429.6575,28668.0004296575
"TR723",14005507074.1741,14005.5070741741
"TR811",3392059321.13871,3392.05932113871
"TR812",3979592907.21136,3979.59290721136
"TR813",2075582349.46648,2075.58234946648
"TR821",13314202048.808,13314.202048808
"TR822",7369401932.74491,7369.40193274491
"TR823",6105675117.15032,6105.67511715032
"TR831",9335862684.13062,9335.86268413062
"TR832",10081854391.6999,10081.8543916999
"TR833",12972345494.5172,12972.3454945172
"TR834",5659490283.08866,5659.49028308866
"TR901",4445987189.20015,4445.98718920015
"TR902",5838896798.05744,5838.89679805744
"TR903",6940158841.08307,6940.15884108307
"TR904",3999013766.75114,3999.01376675114
"TR905",7496249998.11994,7496.24999811994
"TR906",6320979832.63407,6320.97983263407
"TRA11",25196885192.1504,25196.8851921504
"TRA12",11760237451.9457,11760.2374519457
"TRA13",3817033094.27087,3817.03309427087
"TRA21",11405402879.8213,11405.4028798213
"TRA22",10014290840.6896,10014.2908406896
"TRA23",3395501498.39917,3395.50149839917
"TRA24",5050219786.93545,5050.21978693545
"TRB11",12126792990.4261,12126.7929904261
"TRB12",9285861692.85328,9285.86169285328
"TRB13",8262812653.75958,8262.81265375958
"TRB14",7693818156.41227,7693.81815641227
"TRB21",20635391847.0818,20635.3918470818
"TRB22",7880117911.72524,7880.11791172524
"TRB23",8778529245.89483,8778.52924589483
"TRB24",6948773328.52733,6948.77332852733
"TRC11",6720446025.12145,6720.44602512145
"TRC12",7476718808.29638,7476.71880829638
"TRC13",1313915670.05365,1313.91567005365
"TRC21",19397646945.297,19397.646945297
"TRC22",15273868937.5138,15273.8689375138
"NO0B2",62600340851.8327,62600.3408518327
"NO0B",62972916721.9917,62972.9167219917
